22.5,1,0,0,0,0,3
0.0,1,0,-50,0,0,24
22.5,1,0,-40,0,0,5
22.5,1,0,0,0,0,6
22.5,1,0,-10,0,0,6
22.5,1,0,-20,0,0,3
22.5,1,0,0,0,0,12
0.0,1,0,-10,0,0,10
0.0,1,0,-10,0,0,7
22.5,1,0,0,0,0,7
22.5,1,0,-10,0,0,10
0.0,1,0,-10,0,0,24
22.5,1,0,0,0,0,7
22.5,1,0,0,0,0,7
0.0,1,0,-10,0,0,7
22.5,1,0,-40,0,0,6
22.5,1,0,0,0,0,6
22.5,1,0,-10,0,0,15
22.5,1,0,-10,0,0,12
22.5,1,0,-10,0,0,6
22.5,1,0,-10,0,0,5
22.5,1,0,-10,0,0,5
22.5,1,0,-10,0,0,13
22.5,1,0,-20,0,0,6
22.5,1,0,-10,0,0,12
22.5,1,0,-10,0,0,5
0.0,1,0,-40,0,0,0
0.0,1,0,-40,0,0,18
22.5,1,0,-40,0,0,7
60.0,1,0,0,0,0,24
22.5,1,0,-10,0,0,12
22.5,1,0,-20,0,0,6
22.5,1,0,-10,0,0,8
22.5,1,0,-40,0,0,10
22.5,1,0,-10,0,0,8
22.5,1,0,0,0,0,12
22.5,1,0,-30,0,0,5
45.0,1,0,0,0,0,14
45.0,1,0,-10,-1,0,8
22.5,1,0,-20,0,0,3
22.5,1,0,-10,0,0,10
0.0,1,0,-50,0,0,8
22.5,1,0,0,0,0,1
60.0,1,0,-40,0,0,18
22.5,1,0,-10,0,0,9
22.5,1,0,-10,0,0,9
22.5,1,0,-10,0,0,6
22.5,1,0,-10,0,0,7
22.5,1,0,-10,0,0,2
22.5,1,0,-10,0,0,16
37.5,1,0,-10,0,0,24
22.5,1,0,-10,0,0,14
22.5,1,0,0,0,0,8
22.5,1,0,-10,0,0,9
22.5,1,0,-10,0,0,6
22.5,1,0,-10,0,0,6
22.5,1,0,-10,0,0,0
22.5,1,0,0,0,0,12
22.5,1,0,-30,0,0,0
22.5,1,0,-20,0,0,9
22.5,1,0,-10,0,0,7
22.5,1,0,0,0,0,8
22.5,1,0,-10,0,0,24
22.5,1,0,-10,0,0,8
22.5,1,0,-10,0,0,5
82.5,1,0,-10,0,0,36
22.5,1,0,-10,0,0,5
22.5,1,0,-40,0,0,7
22.5,1,0,-20,0,0,6
22.5,1,0,-50,0,0,5
0.0,1,0,-10,0,0,0
0.0,1,0,-20,0,0,7
22.5,1,0,-10,0,0,12
60.0,1,0,0,0,0,24
22.5,1,0,0,0,0,3
22.5,1,0,0,0,0,5
22.5,1,0,-40,0,0,6
60.0,1,0,-20,0,0,36
22.5,1,0,-10,0,0,7
60.0,1,0,-30,0,0,24
22.5,1,0,-10,0,0,5
22.5,1,0,-10,0,0,12
22.5,1,0,-10,0,0,6
22.5,1,0,-10,0,0,10
22.5,1,0,-10,0,0,10
0.0,1,0,0,0,0,12
22.5,1,0,-50,0,0,12
22.5,1,0,-20,0,0,14
22.5,1,0,-40,0,0,8
60.0,1,0,-50,0,0,30
22.5,1,0,-20,0,0,5
22.5,1,0,-10,0,0,4
22.5,1,0,-40,0,0,6
22.5,1,0,-50,0,0,9
22.5,1,0,-10,0,0,2
0.0,1,0,-20,0,0,12
22.5,1,0,-10,0,0,3
22.5,1,0,-10,0,0,2
22.5,1,0,-10,0,0,2
22.5,1,0,-40,0,0,2
22.5,1,0,0,0,0,9
37.5,1,0,-10,0,0,6
22.5,1,0,-10,0,0,6
22.5,1,0,-10,0,0,12
22.5,1,0,-40,0,0,7
60.0,1,0,-30,0,0,30
22.5,1,0,-10,0,0,6
60.0,1,0,-30,0,0,30
22.5,1,0,0,0,0,30
22.5,1,0,-20,0,0,12
22.5,1,0,-40,0,0,6
22.5,1,0,-10,0,0,12
0.0,1,0,-10,0,0,8
22.5,1,0,-10,0,0,4
22.5,1,0,-40,0,0,6
60.0,1,0,-40,0,0,10
22.5,1,0,-40,0,0,5
22.5,1,0,0,0,0,9
0.0,1,0,0,0,0,12
0.0,1,0,-10,0,0,6
22.5,1,0,-10,0,0,6
22.5,1,0,-10,0,0,6
22.5,1,0,-40,0,0,6
22.5,1,0,-20,0,0,7
22.5,1,0,-10,0,0,10
100.0,1,0,0,0,0,60
22.5,1,0,-10,0,0,7
22.5,1,0,-10,0,0,4
0.0,1,0,-10,0,0,6
22.5,1,0,-30,0,0,6
22.5,1,0,-10,0,0,7
60.0,1,0,-10,0,0,18
22.5,1,0,-10,0,0,12
22.5,1,0,-30,0,0,9
60.0,1,0,-10,0,0,36
22.5,1,0,-20,0,0,3
22.5,1,0,-30,0,0,4
22.5,1,0,-30,0,0,12
0.0,1,0,-40,0,0,10
22.5,1,0,-10,0,0,12
22.5,1,0,-10,0,0,7
60.0,1,0,-20,0,0,36
22.5,1,0,-10,0,0,6
22.5,1,0,0,0,0,4
22.5,1,0,-20,0,0,5
22.5,1,0,-20,0,0,12
22.5,1,0,-20,0,0,12
37.5,1,0,-10,0,0,9
22.5,1,0,-10,0,0,12
22.5,1,0,-10,0,0,7
22.5,1,0,-10,0,0,0
100.0,1,0,-10,0,0,120
60.0,1,0,-10,0,0,24
22.5,1,0,0,0,0,0
22.5,1,0,0,0,0,8
22.5,1,0,-10,0,0,10
22.5,1,0,0,0,0,7
22.5,1,0,0,0,0,0
22.5,1,0,-20,0,0,6
22.5,1,0,-10,0,0,6
22.5,1,0,-20,0,0,4
22.5,1,0,-50,0,0,7
22.5,1,0,-40,0,0,12
60.0,1,0,-10,0,0,54
22.5,1,0,-10,0,0,6
22.5,1,0,-40,0,0,18
22.5,1,0,-40,0,0,7
22.5,1,0,-40,0,0,6
22.5,1,0,-20,0,0,3
22.5,1,0,-40,0,0,10
22.5,1,0,0,0,0,4
